m13_TCELLS	m13_BCELLS	m13_NKCELLS	m13_GRANULOCYTES	m13_MONOCYTES	m36_TCELLS	m36_BCELLS	m36_NKCELLS	m36_GRANULOCYTES	m36_MONOCYTES	m43_TCELLS	m43_BCELLS	m43_NKCELLS	m43_GRANULOCYTES	m43_MONOCYTES	m55_TCELLS	m55_BCELLS	m55_NKCELLS	m55_GRANULOCYTES	m55_MONOCYTES
chr1+811935	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr10-103997008	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	2	0	1	0
chr10-3930729	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr10-43483436	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr10-69806876	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr10+15534163	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr10+82067574	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr11-59041925	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr11-63868207	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	2	0
chr11-72863128	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0
chr11+15355089	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr11+243788	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr11+30147361	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr11+62722204	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0
chr11+65587152	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr11+66521063	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0
chr11+71953368	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
chr11+75913987	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0
chr12-10670271	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	0	1	0	6	7
chr12-119895519	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr12-122451975	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr12-56678470	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	3
chr12-8082924	0	0	0	0	0	2	0	0	3	1	0	0	0	0	0	0	0	0	3	0
chr12+118289516	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
chr12+49683823	0	0	0	0	0	0	0	0	5	1	0	0	0	1	1	1	5	0	2	0
chr12+53262233	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr12+71874825	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr12+839827	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
chr13-105259278	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr13-35733184	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr13-44548840	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0
chr13+33602295	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr13+43366529	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr13+43567415	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr13+44938517	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	1	0
chr14-38975325	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr14-42900951	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr14-67255889	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr14+100982577	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0
chr14+52057567	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr14+68331841	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
chr14+99313142	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr15-29538559	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr15-47747654	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr15-64741798	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr15-74663542	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr15-86032609	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr15+51747420	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr15+78132423	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr15+89961359	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr16-10277431	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr16-68082608	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr16-75624029	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr16+17326767	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr16+65839794	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr16+67485920	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr16+68699579	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr17-10843160	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr17-31125732	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr17-31125766	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	4	0
chr17-42499823	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0
chr17-4326926	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr17-47931467	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr17-60709619	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr17-74491363	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr17-78119599	0	0	0	0	0	0	0	0	2	3	0	0	0	1	1	1	0	0	0	0
chr17-78157778	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr17-81574339	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	5	0	0	0
chr17-8712802	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
chr17-9500927	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr17+15775466	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr17+1677731	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	1	1
chr17+1700487	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr17+22598185	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr17+39399039	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	1	1
chr17+42730163	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	1	0
chr17+45302191	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
chr17+48475483	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr17+63993980	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	1	4	2	2	2
chr17+65908623	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr18-50710702	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr18-6394232	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr18-64744811	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr18+2701387	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0
chr18+526298	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr18+61979979	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr19-12094973	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
chr19-13735920	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr19-3677136	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr19-46464517	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr19-49320173	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr19-49320457	0	0	0	0	0	0	0	0	0	3	0	0	0	1	2	2	2	0	5	1
chr19-8114479	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr19+10111888	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	5	0	0	0
chr19+10276799	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
chr19+15308245	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	1	0	0	3
chr19+17103452	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
chr19+19369932	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr19+29977866	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	2	0
chr19+3144624	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr19+3144924	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr19+38887737	0	0	0	0	0	0	0	0	1	5	0	0	0	0	1	4	0	3	0	1
chr19+46880886	0	0	0	0	0	0	0	0	5	3	0	0	0	3	2	3	11	2	4	0
chr19+47444282	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr19+48218246	0	0	0	0	0	0	0	0	3	1	0	0	0	4	1	5	2	0	0	0
chr19+4855037	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr19+49567880	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr19+51164065	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0
chr19+55237708	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0
chr19+7406136	0	0	0	0	0	0	0	0	2	4	0	0	0	1	3	0	3	0	9	3
chr19+7546895	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	2	0
chr2-104021685	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr2-136260996	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr2-221916711	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr2-233212300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr2-242112882	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr2-39420178	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
chr2-45698044	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr2-57667682	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr2-62050559	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	2	2	0	4	3
chr2+103268224	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr2+112845421	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr2+150776377	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr2+168390360	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr2+203657454	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr2+213046015	0	0	0	0	0	0	0	0	3	1	0	0	0	1	1	1	2	2	14	3
chr2+33571406	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr2+43478150	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1
chr2+46957227	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr2+62105054	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr2+8275786	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1
chr2+96620099	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr20+18132335	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr20+2883675	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
chr20+3599450	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0
chr21-20801568	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr22-24578181	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	1	7	0	3	1
chr22-27640787	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr22-50452070	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr22-50452393	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	2	1	0	2	0
chr22+35885830	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr3-119128123	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr3-18213997	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr3-41205280	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0
chr3-73573646	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr3+126620159	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr3+129546558	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr3+131527493	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	4	6	0	5	3
chr3+28308728	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr3+39240426	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr3+45740301	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0
chr3+49385211	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
chr3+59423130	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr3+65003182	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr4-40063732	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr4-41736811	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr4-59466882	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	5	4
chr4-61155191	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr4-68374462	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr4-88424251	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr4+108794840	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr4+120711563	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr4+142792945	0	0	0	0	0	2	0	0	0	3	0	0	0	3	0	1	4	0	5	1
chr4+181570249	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr4+184340248	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr4+1882606	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr4+42590370	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0	1	0
chr4+48641520	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0
chr4+9406164	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr5-15108782	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr5-68119021	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr5-79585833	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr5+120509220	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr5+144897760	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr5+157837671	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr5+1941164	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr5+68165412	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr5+80349263	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr6-116689693	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr6-30504333	0	0	0	0	0	0	0	0	1	4	0	0	0	3	0	2	4	0	17	6
chr6-32396927	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr6-32486668	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
chr6-32647645	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2
chr6-32864430	0	0	0	0	0	0	0	0	8	2	0	0	0	2	4	0	1	1	8	0
chr6-32958998	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr6-42919186	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr6-73361101	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr6-82948719	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr6-99389261	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr6+10515196	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr6+127834492	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr6+13671075	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
chr6+32899829	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr6+33266113	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr6+36518284	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	3	3	0	1	0
chr6+47110354	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr6+5825964	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr7-103410861	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr7-133303742	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	2	6	1	2	1
chr7-148795063	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr7-40043823	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
chr7-52336063	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr7-55794925	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr7+13073118	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr7+139076671	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr7+154932620	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr7+22954279	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1
chr7+26844379	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	1	1
chr7+28924196	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr7+5762435	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr7+5763160	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
chr8-123386744	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
chr8-124583424	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
chr8-143854172	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	1	3	0	5	0
chr8-35658895	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr8-429608	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr8-48403738	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr8-69852565	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr8+10581784	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr9-11591347	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr9-128964138	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	2	0	2
chr9-130745173	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr9-13079173	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr9-136650037	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
chr9-42263753	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr9+35596191	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr9+43412820	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr9+43500808	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chrX-130603854	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chrX-24930680	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chrX-28476765	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chrX-43873786	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chrX+23929975	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	2	0
chrX+82599398	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chrY+14613433	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr1-155456162	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
chr1-155468174	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	1	0	0
chr1-19139713	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
chr1-20874222	0	0	0	0	0	0	0	0	1	0	1	0	2	1	3	2	6	0	3	0
chr1-211495540	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1-229488070	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1-235458132	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1-30959078	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1-36103387	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1-46175987	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1+167689269	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1+21056229	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0
chr1+236034208	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1+240602865	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1+243700574	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1+243772279	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1+25446575	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1+41110376	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
chr1+89066975	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1+89849180	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1+9789553	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0
chr10-17129131	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	4	0
chr10-32130566	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr10-45836587	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr10-73128846	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0
chr10-85130513	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr10+112001718	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr10+13196891	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0
chr10+46827278	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr10+69443077	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr11-106205237	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr11-24446940	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr11-33292977	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr11-46770659	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr11-62067085	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr11-65468183	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr11-66224598	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
chr11-66752273	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
chr11-72762141	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr11+453551	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
chr11+61965122	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0
chr11+62858628	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr11+64495129	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr11+65548039	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1
chr11+72550133	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
chr11+72939127	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr11+78569700	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr12-53285247	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0
chr12-53393350	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr12-54416446	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr12-56678392	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr12-57417065	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
