m13_TCELLS	m13_BCELLS	m13_NKCELLS	m13_GRANULOCYTES	m13_MONOCYTES	m36_TCELLS	m36_BCELLS	m36_NKCELLS	m36_GRANULOCYTES	m36_MONOCYTES	m43_TCELLS	m43_BCELLS	m43_NKCELLS	m43_GRANULOCYTES	m43_MONOCYTES	m55_TCELLS	m55_BCELLS	m55_NKCELLS	m55_GRANULOCYTES	m55_MONOCYTES
chr1-22050259	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-229488238	0	0	0	2966	0	0	0	0	2267	0	0	0	0	0	0	0	491	0	0	0
chr1-241064169	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-25661099	0	0	0	51	3547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-28439504	0	0	0	1	1628	4	0	0	8027	0	0	6486	0	9801	0	6	1341	0	3060	12786
chr1-33410363	0	0	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1-46314755	0	0	0	23	0	0	187	0	16	0	0	0	0	0	0	0	3	0	2472	1
chr1-61240455	0	0	0	146	0	0	0	0	0	3103	0	0	0	0	0	0	23	0	0	0
chr1+110141373	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+12298184	0	0	0	2	372	0	0	54	2993	0	41	1	0	78	0	0	0	515	5620	16254
chr1+148621770	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+150091199	0	0	0	1223	12	0	0	0	0	2932	0	0	0	0	0	398	1	0	0	1
chr1+16246535	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+167306101	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+220073315	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+23972619	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+2522105	0	0	0	715	0	3	0	0	4702	206	0	0	0	0	0	0	1106	0	6209	3956
chr1+25665401	0	0	0	8	0	2038	0	0	40	0	0	0	0	0	0	731	0	0	0	0
chr1+28005001	0	0	0	315	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+29095749	0	0	0	2268	0	0	0	0	0	0	0	0	0	0	0	0	0	25	63	0
chr1+35024900	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+35517675	0	0	0	7	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+35821220	0	0	0	2	119	0	0	0	0	0	0	0	0	0	0	0	1185	0	0	0
chr1+40396840	0	0	0	3702	0	0	0	0	41	51	0	0	0	0	0	0	0	0	5042	0
chr1+46212695	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1+6864025	0	0	0	2736	31	1786	0	0	1	3231	5	0	0	14437	0	496	200	0	8301	1
chr10-31911254	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-54371786	0	0	0	77	2785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-73390573	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10-96421655	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+101938588	0	0	0	451	2151	0	0	0	5871	0	0	0	0	0	0	0	0	0	0	0
chr10+120794847	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+32194573	0	0	0	25	2147	0	0	0	0	19	0	0	0	0	0	0	736	0	0	880
chr10+68394833	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10+95841341	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-33959218	0	0	0	10	0	0	443	0	0	8632	0	0	0	0	0	0	37	24	6269	15295
chr11-36066189	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-46507163	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-5273777	0	0	0	2697	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0
chr11-65348266	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-65493108	0	0	0	7	0	0	216	0	0	0	0	0	0	11524	0	2	0	0	0	6850
chr11-65565508	0	0	0	39	4984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-65659537	0	0	0	1920	2968	0	0	0	13	0	0	0	0	0	0	0	0	0	8	0
chr11-66162352	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	445	0	0	0
chr11-67173105	0	0	0	1	69	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr11-67190687	0	0	0	1483	43	0	0	0	6785	3136	0	0	0	0	0	0	0	0	2478	0
chr11-67200405	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-68357827	0	0	0	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
chr11-71969429	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-74970870	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11-92962320	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+129967885	0	0	0	296	0	0	0	0	33	7	0	0	0	0	0	0	0	0	0	0
chr11+2950916	0	0	0	35	22	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
chr11+59883087	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+65433192	0	0	0	730	3218	2	0	0	0	291	0	0	0	0	0	0	0	0	0	0
chr11+66089037	0	0	0	161	0	1	1206	0	0	0	0	0	0	0	0	0	403	0	0	0
chr11+66095514	0	0	0	1077	1765	0	0	0	3028	102	0	0	0	0	0	0	681	239	6316	0
chr11+67107756	0	0	0	3029	0	0	0	0	54	5797	0	0	0	54	0	0	99	0	3543	6968
chr11+67180214	0	0	0	2528	80	0	5108	0	45	0	0	0	0	0	0	277	0	0	650	0
chr11+67227067	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11+67448263	0	0	0	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	1505
chr11+71840161	0	0	0	2	0	0	0	0	52	73	0	0	0	0	0	0	0	0	0	0
chr11+86077667	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-39318967	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12-55750639	0	0	0	1280	1060	0	0	0	0	0	0	0	0	17162	0	0	0	0	0	0
chr12-5746855	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0
chr12-7785276	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+112441049	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+122589052	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	114	444	0	0	0
chr12+122589058	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+122589768	0	0	0	51	508	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
chr12+122630200	0	0	0	1925	5	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0
chr12+51146683	0	0	0	57	2415	0	0	22	0	0	0	0	0	0	0	215	42	0	0	0
chr12+53039413	0	0	0	1627	0	0	0	0	1186	7159	0	0	0	18	1	0	0	123	982	64
chr12+54536047	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+56538279	0	0	0	125	8	0	3	0	0	0	0	0	0	0	0	494	721	0	0	0
chr12+57710783	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+96264008	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+99965833	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13+108229304	0	0	0	2	1959	0	0	0	0	1	0	0	0	0	0	0	293	0	68	10728
chr13+29990486	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13+95294350	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-88853619	0	0	0	3	1456	6	0	0	0	0	0	0	0	0	0	9	39	0	0	0
chr14-92160193	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+102956559	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+106758198	0	0	0	2	117	306	385	0	0	658	5322	0	0	0	0	88	132	211	13	347
chr14+30927829	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-34042677	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-55469678	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-70175475	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-74925056	0	0	0	188	0	1674	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-90025889	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+43343794	0	0	0	4210	1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+48882519	0	0	0	4031	56	0	0	0	2515	3820	0	0	0	1	0	97	0	0	1865	83
chr15+61993155	0	0	0	4	0	0	1376	0	211	0	0	0	0	0	0	0	0	0	0	0
chr15+75054313	0	0	0	1164	4	0	886	0	0	0	103	0	0	0	0	678	9	165	1805	0
chr15+75127619	0	0	0	1539	8937	0	0	0	27	0	0	0	0	0	0	118	35	0	908	0
chr15+75164581	0	0	0	688	4473	0	0	0	0	204	0	0	0	0	0	0	77	159	0	2772
chr16-1460447	0	0	0	46	0	0	3286	0	0	0	0	0	0	0	9824	3	36	0	344	0
chr16-1651239	0	0	0	395	2695	0	0	0	2788	0	0	0	0	0	0	0	0	0	0	25
chr16-23612968	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-27414751	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	2	614	0	0	0
chr16-35087988	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-46802322	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-69388000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-75462439	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-85658124	0	0	0	1923	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0
chr16-89496799	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0
chr16-89886414	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+16010179	0	0	0	3915	636	0	0	0	1212	0	0	0	0	0	0	0	0	0	0	0
chr16+23912851	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+29437989	0	0	0	19	0	0	0	0	28	0	0	0	0	57	0	0	0	0	0	2
chr16+4027358	0	0	0	2045	7834	2540	131	0	3669	395	0	0	0	166	0	699	1251	0	898	11856
chr16+67632433	0	0	0	57	0	0	46	0	0	0	0	0	0	0	0	211	383	0	0	3717
chr16+68055632	0	0	0	1	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0
chr16+70233471	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr17-2621340	0	0	0	105	2336	1574	0	0	8290	2524	840	0	0	363	0	524	363	0	5302	3928
chr17-28765471	0	0	0	1	0	0	3300	0	1566	1923	0	0	0	0	0	0	0	0	2758	0
chr17-28780469	0	0	0	4177	22	64	0	0	0	0	0	0	0	0	0	389	54	0	0	0
chr17-29232385	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-39255828	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-46232825	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-51008952	0	0	0	2401	0	0	0	0	1342	3709	0	0	0	0	0	7	207	0	41	0
chr17-60323780	0	0	0	104	0	0	0	0	25	0	0	0	0	0	0	0	0	0	2625	0
chr17-6595666	0	0	0	596	0	1774	0	0	0	11	3105	0	0	0	0	152	97	0	253	0
chr17-67178457	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-76067514	0	0	0	755	0	2059	0	0	3724	0	0	0	0	0	0	607	113	0	273	0
chr17-78001852	0	0	0	12	398	54	708	0	4226	2367	0	0	0	0	0	650	632	117	278	5071
chr17-82535215	0	0	0	1709	0	0	0	0	0	0	0	0	0	0	497	0	0	0	0	0
chr17-82995029	0	0	0	118	0	0	0	0	2285	0	0	0	0	0	0	0	140	0	0	0
chr17+19854104	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+2665580	0	0	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1347	4861
chr17+28822381	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	394	0
chr17+40135443	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5440
chr17+43044100	0	0	0	2	0	0	0	0	672	0	12	5667	0	0	0	0	0	0	3	0
chr17+43590846	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+44474620	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+45568100	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1478	0
chr17+46188102	0	0	0	2633	1972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+48303780	0	0	0	838	0	0	1479	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+48334760	0	0	0	1	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+51093309	0	0	0	1502	0	0	0	0	33	2	1	0	0	0	0	2	852	0	5	0
chr17+64520987	0	0	0	2387	841	1	35	0	2018	4968	0	0	0	0	0	674	1054	0	6145	0
chr17+81507115	0	0	0	814	1110	0	0	36	5034	2492	0	0	0	1816	0	0	0	8	1028	19
chr17+82538847	0	0	0	6	2039	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
chr18-2673962	0	0	0	3194	1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18-79721887	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18+7998686	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-10899193	0	0	0	2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-13019652	0	0	0	665	4759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-28317845	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-36643751	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-3677129	0	0	0	2603	0	0	0	0	1	3832	0	0	0	0	0	34	1409	1	1712	0
chr19-37940035	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	280	72	0	0	0
chr19-39366249	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-43734186	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-43844893	0	0	0	2844	388	4	0	0	12	0	0	0	0	0	0	0	321	0	0	0
chr19-48214762	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-49308117	0	0	0	427	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19-6036163	0	0	0	3343	455	0	11	0	0	0	0	0	0	0	0	0	764	0	0	0
chr19-8451829	0	0	0	2022	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19+13136069	0	0	0	2030	0	0	654	0	44	0	0	0	0	0	0	0	678	0	0	8129
chr19+13908090	0	0	0	1169	0	130	136	0	0	0	0	0	0	0	0	2	111	0	0	0
chr19+18283937	0	0	0	181	0	0	0	0	4398	0	0	106	0	0	0	0	0	0	0	0
chr19+18284120	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19+3069099	0	0	0	54	2163	700	0	0	0	184	0	0	0	0	0	0	2	0	20	1
chr19+35693221	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19+36129643	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19+41567950	0	0	0	1992	180	0	0	0	1959	0	0	0	0	7	0	0	0	0	16	0
chr19+42104682	0	0	0	322	1951	11	0	0	0	0	4330	0	0	0	0	0	0	0	0	0
chr19+45082643	0	0	0	21	377	1697	47	0	4001	3849	0	0	0	437	0	0	56	0	5687	27189
chr19+48972289	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19+49604849	0	0	0	2950	0	0	0	0	8	0	0	1845	0	1	0	0	1889	0	2399	0
chr19+50831930	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19+55244543	0	0	0	160	0	0	0	0	0	4639	0	0	0	0	0	0	0	0	54	0
chr19+5637414	0	0	0	1	1990	0	0	0	6765	0	0	0	0	0	0	0	0	0	0	0
chr19+5973874	0	0	0	58	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2-149748605	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2-171430976	0	0	0	54	28	0	0	0	65	0	0	0	0	0	0	0	34	0	0	0
chr2-183980730	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2-200966889	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2-201767047	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2-206234883	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2-216618435	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2-25788137	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2-25788144	0	0	0	3796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2-68521489	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0
chr2-85423463	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2+105260152	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2+168360617	0	0	0	1734	0	0	0	0	0	0	0	0	0	0	0	0	424	0	4	0
chr2+169848734	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2+171025807	0	0	0	2505	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0
chr2+206270595	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2+29231081	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2+37159594	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2+37217358	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20-1374038	0	0	0	88	130	0	0	0	600	3962	0	0	0	0	0	0	0	0	4882	0
chr20-3519513	0	0	0	1532	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0
chr20-35935407	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20-45923820	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20-58956952	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20+35765395	0	0	0	5077	636	0	0	0	1485	1854	0	0	0	0	0	0	0	0	0	0
chr20+62857135	0	0	0	64	0	0	0	0	4092	0	0	0	0	0	0	0	0	0	0	0
chr20+63719161	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21-31615443	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21-38519319	0	0	0	11	0	4294	15	0	0	1209	4575	0	0	18391	0	3858	47	28	1132	0
chr21+36344766	0	0	0	55	326	0	3242	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21+38243540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22-16724448	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22-28727664	0	0	0	2243	1212	0	0	0	0	0	0	0	0	0	0	1378	4	0	2	5636
chr22-30000275	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22-35798989	0	0	0	1902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22-38075844	0	0	0	48	0	4758	3	0	0	0	1356	220	0	0	0	400	768	0	0	0
chr22-38362541	0	0	0	925	0	0	0	0	376	0	0	0	0	0	0	191	8	0	1	0
chr22-42598143	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22+40189250	0	0	0	1	0	0	0	0	87	0	0	0	0	0	0	77	0	0	0	97
chr22+49967098	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3-136783009	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3-41217044	0	0	0	268	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr3-47306665	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0
chr3-49713654	0	0	0	3517	2931	10	0	0	97	0	1	0	0	0	11418	808	316	0	5499	460
chr3-50469103	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3+10192408	0	0	0	50	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1563	60
chr3+142124069	0	0	0	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3+14961805	0	0	0	163	2227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3+48952218	0	0	0	4334	397	2079	3981	0	3225	2903	20	0	1	0	0	876	1595	0	2872	0
chr3+49509579	0	0	0	1171	2556	0	0	0	2554	0	0	0	0	0	0	0	0	0	0	0
chr3+52257837	0	0	0	1	0	0	0	0	1547	0	0	0	0	76	0	0	0	0	9	0
chr3+87722515	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4-112276397	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4-13281827	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4-142594823	0	0	0	470	0	0	0	0	17	5557	0	0	0	0	0	9	174	0	85	32
chr4-158992176	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4-177943099	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4-77161332	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4+140145905	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4+3158769	0	0	0	61	0	0	0	0	4197	0	0	0	0	0	0	8	0	0	0	0
chr4+37765515	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4+81569808	0	0	0	18	0	0	1391	0	0	0	0	0	0	0	0	17	0	0	0	0
chr5-75491041	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr5+131326131	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5+131464500	0	0	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5+139036064	0	0	0	1604	0	3086	0	0	0	0	3	0	0	0	0	56	29	0	0	0
chr5+143049519	0	0	0	2680	0	0	0	0	503	1	0	0	0	0	0	334	152	0	0	0
chr5+144533662	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5+154025502	0	0	0	82	0	162	0	0	3	0	0	0	0	12664	0	9	1	0	1519	0
chr5+170249189	0	0	0	7	63	0	1367	0	1373	2588	0	0	0	0	5	0	26	0	79	2
chr5+17036111	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5+172412994	0	0	0	1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5+179014659	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5+27048858	0	0	0	3	3135	0	0	0	3914	0	0	0	0	0	713	0	0	0	4	0
chr5+77036764	0	0	0	40	576	0	0	0	0	0	0	0	0	0	0	0	821	0	0	0
chr5+96135802	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6-136684209	0	0	0	104	0	0	0	0	8	1443	0	0	0	0	0	2	0	0	0	0
chr6-13675207	0	0	0	1640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6-149356352	0	0	0	3689	1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5250
chr6-149725471	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6-28914365	0	0	0	2431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6-30115322	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6-31839097	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6-34649637	0	0	0	3632	88	3597	176	0	5130	2553	84	0	0	0	269	2333	1184	0	2561	0
chr6-35665714	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6-43358614	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6+19530140	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6+25534240	0	0	0	2309	4	0	0	0	0	0	0	0	0	0	0	0	3	0	1455	1226
chr6+27143878	0	0	0	5	670	0	0	0	127	0	0	0	0	66	0	0	178	0	0	0
chr6+30055253	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6+32576139	0	0	0	4	39	0	4	0	0	0	308	0	0	0	0	73	646	0	34	0
chr6+32950050	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6+32964384	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
chr6+37926055	0	0	0	130	0	0	0	0	4868	0	0	0	0	0	0	0	0	55	403	0
chr6+85725852	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7-105024327	0	0	0	2421	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
chr7-74664059	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7-75107602	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7+106249342	0	0	0	146	1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7+138523660	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7+142702113	0	0	0	25	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0
chr7+152185337	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7+50301677	0	0	0	3	2122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7+5762184	0	0	0	5	36	230	0	0	134	4821	0	2	0	1374	6928	38	413	0	1306	545
chr7+63899184	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
